timestamp,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37
0,0.16,0.058339,0.090032,0.114586,0.122642,0.899967,0.262767,0.0,0.000746,0.012437,0.004429,0.1787,0.03,0.040448,0.008877,0.024408,0.0,0.0,0.011301,0.009022,0.013796,0.045421,0.071429,0.079498,0.0,0.074786,0.0,0.018367,0.0,0.0,0.045032,0.0,0.25,0.090278,0.0,0.0,0.0,0.0
1,0.11,0.048404,0.083601,0.11117,0.122642,0.85968,0.262093,0.0,0.000187,0.000315,2.4e-05,0.023466,0.0,0.017963,0.010694,0.010751,0.0,0.0,0.001282,0.006671,0.003295,0.029039,0.0,0.079498,0.0,0.07906,0.0,0.011617,0.0,0.0,0.028284,0.0,0.25,0.076389,0.0,0.0,0.0,0.0
2,0.11,0.044599,0.076923,0.107227,0.122642,0.860669,0.261962,0.0,0.000187,5e-06,0.0,0.00722,0.0,0.021237,0.009372,0.014017,0.0,0.0,0.010618,0.007307,0.012595,0.034996,0.107143,0.08159,0.0,0.07906,0.0,0.01978,0.0,0.0,0.034611,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
3,0.12,0.053266,0.075686,0.105125,0.122642,0.781639,0.184,0.0,0.000187,0.000438,2.4e-05,0.025271,0.0,0.031716,0.006854,0.021702,0.0,0.0,0.072221,0.016964,0.074196,0.071482,0.0,0.08159,0.2,0.083333,0.0,0.085243,0.0,0.0,0.071083,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
4,0.11,0.044599,0.070492,0.101708,0.122642,0.702331,0.106054,0.0,0.00084,0.0,0.0,0.025271,0.0,0.076748,0.01507,0.0677,0.0,0.0,0.001156,0.005464,0.002986,0.025689,0.0,0.079498,0.0,0.07906,0.0,0.010675,0.0,0.0,0.025307,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
5,0.11,0.047347,0.067524,0.098817,0.122642,0.70674,0.109147,0.0,0.000187,0.000196,1.6e-05,0.021661,0.0,0.030562,0.009042,0.019305,0.0,0.0,0.007903,0.007815,0.009849,0.033507,0.0,0.077406,0.0,0.07906,0.0,0.018053,0.0,0.0,0.033495,0.0,0.0,0.027778,0.0,0.0,0.0,0.0
6,0.13,0.047136,0.062083,0.091721,0.122642,0.865564,0.255169,0.0,9.3e-05,0.000103,8e-06,0.021661,0.0,0.04104,0.003592,0.032217,0.0,0.0,0.013762,0.015376,0.01685,0.055845,0.071429,0.169456,0.2,0.166667,0.0,0.026374,0.0,0.0,0.056569,0.0,0.25,0.076389,0.0,0.0,0.0,0.0
7,0.11,0.037624,0.058372,0.088568,0.122642,0.871882,0.259708,0.0,0.000187,5.2e-05,0.0,0.012635,0.0,0.047215,0.005698,0.037692,0.0,0.0,0.022016,0.007751,0.023886,0.038347,0.0,0.165272,0.0,0.16453,0.0,0.020408,0.0,0.0,0.037961,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
8,0.12,0.050095,0.060104,0.087516,0.122642,0.872802,0.259659,0.0,0.000933,0.0,0.0,0.064982,0.0,0.032994,0.031503,0.020187,0.0,0.0,0.008749,0.00845,0.011085,0.043187,0.035714,0.165272,0.0,0.16453,0.0,0.017111,0.0,0.0,0.042799,0.0,0.25,0.069444,0.0,0.0,0.0,0.0
9,0.24,0.088776,0.066782,0.086728,0.122642,0.874677,0.259758,0.0,0.001399,0.002475,0.003753,0.131769,0.01,0.022766,0.04199,0.015258,0.0,0.0,0.001361,0.006671,0.0035,0.030529,0.071429,0.16318,0.0,0.16453,0.0,0.012402,0.0,0.0,0.030145,0.0,0.0,0.041667,0.0,0.0,0.0,0.0
